filename,split,recording_id,language,duration_s,speaker_id
indicsynth_Bengali_00135.wav,train,indicsynth_Bengali_00135,Bengali,5.800,
indicsynth_Bengali_00136.wav,train,indicsynth_Bengali_00136,Bengali,5.800,
indicsynth_Bengali_00137.wav,train,indicsynth_Bengali_00137,Bengali,5.800,
indicsynth_Bengali_00138.wav,train,indicsynth_Bengali_00138,Bengali,5.800,
indicsynth_Bengali_00139.wav,train,indicsynth_Bengali_00139,Bengali,5.800,
indicsynth_Bengali_00140.wav,train,indicsynth_Bengali_00140,Bengali,5.800,
indicsynth_Bengali_00141.wav,train,indicsynth_Bengali_00141,Bengali,5.800,
indicsynth_Bengali_00142.wav,train,indicsynth_Bengali_00142,Bengali,5.800,
indicsynth_Bengali_00143.wav,train,indicsynth_Bengali_00143,Bengali,5.800,
indicsynth_Bengali_00144.wav,train,indicsynth_Bengali_00144,Bengali,5.800,
indicsynth_Bengali_00145.wav,train,indicsynth_Bengali_00145,Bengali,5.800,
indicsynth_Bengali_00146.wav,train,indicsynth_Bengali_00146,Bengali,5.800,
indicsynth_Bengali_00147.wav,train,indicsynth_Bengali_00147,Bengali,5.800,
indicsynth_Bengali_00148.wav,train,indicsynth_Bengali_00148,Bengali,5.800,
indicsynth_Bengali_00149.wav,train,indicsynth_Bengali_00149,Bengali,5.800,
indicsynth_Bengali_00150.wav,train,indicsynth_Bengali_00150,Bengali,5.800,
indicsynth_Bengali_00151.wav,train,indicsynth_Bengali_00151,Bengali,5.800,
indicsynth_Bengali_00152.wav,train,indicsynth_Bengali_00152,Bengali,5.800,
indicsynth_Bengali_00153.wav,train,indicsynth_Bengali_00153,Bengali,5.800,
indicsynth_Bengali_00154.wav,train,indicsynth_Bengali_00154,Bengali,5.800,
indicsynth_Bengali_00155.wav,train,indicsynth_Bengali_00155,Bengali,5.800,
indicsynth_Bengali_00156.wav,train,indicsynth_Bengali_00156,Bengali,5.800,
indicsynth_Bengali_00157.wav,train,indicsynth_Bengali_00157,Bengali,5.800,
indicsynth_Bengali_00158.wav,train,indicsynth_Bengali_00158,Bengali,5.800,
indicsynth_Bengali_00159.wav,train,indicsynth_Bengali_00159,Bengali,5.800,
indicsynth_Bengali_00160.wav,train,indicsynth_Bengali_00160,Bengali,5.800,
indicsynth_Bengali_00161.wav,train,indicsynth_Bengali_00161,Bengali,5.800,
indicsynth_Bengali_00162.wav,train,indicsynth_Bengali_00162,Bengali,5.800,
indicsynth_Bengali_00163.wav,train,indicsynth_Bengali_00163,Bengali,5.800,
indicsynth_Bengali_00164.wav,train,indicsynth_Bengali_00164,Bengali,5.800,
indicsynth_Bengali_00165.wav,train,indicsynth_Bengali_00165,Bengali,5.800,
indicsynth_Bengali_00166.wav,train,indicsynth_Bengali_00166,Bengali,5.800,
indicsynth_Bengali_00167.wav,train,indicsynth_Bengali_00167,Bengali,5.800,
indicsynth_Bengali_00168.wav,train,indicsynth_Bengali_00168,Bengali,5.800,
indicsynth_Bengali_00169.wav,train,indicsynth_Bengali_00169,Bengali,5.800,
indicsynth_Bengali_00170.wav,train,indicsynth_Bengali_00170,Bengali,5.800,
indicsynth_Bengali_00171.wav,train,indicsynth_Bengali_00171,Bengali,5.800,
indicsynth_Bengali_00172.wav,train,indicsynth_Bengali_00172,Bengali,5.800,
indicsynth_Bengali_00173.wav,train,indicsynth_Bengali_00173,Bengali,5.800,
indicsynth_Bengali_00174.wav,train,indicsynth_Bengali_00174,Bengali,5.800,
indicsynth_Bengali_00175.wav,train,indicsynth_Bengali_00175,Bengali,5.800,
indicsynth_Bengali_00176.wav,train,indicsynth_Bengali_00176,Bengali,5.800,
indicsynth_Bengali_00177.wav,train,indicsynth_Bengali_00177,Bengali,6.040,
indicsynth_Bengali_00178.wav,train,indicsynth_Bengali_00178,Bengali,6.040,
indicsynth_Bengali_00179.wav,train,indicsynth_Bengali_00179,Bengali,6.040,
indicsynth_Bengali_00180.wav,train,indicsynth_Bengali_00180,Bengali,6.040,
indicsynth_Bengali_00181.wav,train,indicsynth_Bengali_00181,Bengali,6.040,
indicsynth_Bengali_00182.wav,train,indicsynth_Bengali_00182,Bengali,6.040,
indicsynth_Bengali_00183.wav,train,indicsynth_Bengali_00183,Bengali,6.040,
indicsynth_Bengali_00184.wav,train,indicsynth_Bengali_00184,Bengali,6.040,
indicsynth_Bengali_00185.wav,train,indicsynth_Bengali_00185,Bengali,6.040,
indicsynth_Bengali_00186.wav,train,indicsynth_Bengali_00186,Bengali,6.040,
indicsynth_Bengali_00187.wav,train,indicsynth_Bengali_00187,Bengali,6.040,
indicsynth_Bengali_00188.wav,train,indicsynth_Bengali_00188,Bengali,6.040,
indicsynth_Bengali_00189.wav,train,indicsynth_Bengali_00189,Bengali,6.040,
indicsynth_Bengali_00190.wav,train,indicsynth_Bengali_00190,Bengali,6.040,
indicsynth_Bengali_00191.wav,train,indicsynth_Bengali_00191,Bengali,6.040,
indicsynth_Bengali_00192.wav,train,indicsynth_Bengali_00192,Bengali,6.040,
indicsynth_Bengali_00193.wav,train,indicsynth_Bengali_00193,Bengali,6.040,
indicsynth_Bengali_00194.wav,train,indicsynth_Bengali_00194,Bengali,6.040,
indicsynth_Bengali_00195.wav,train,indicsynth_Bengali_00195,Bengali,6.040,
indicsynth_Bengali_00196.wav,train,indicsynth_Bengali_00196,Bengali,6.040,
indicsynth_Bengali_00197.wav,train,indicsynth_Bengali_00197,Bengali,6.040,
indicsynth_Bengali_00198.wav,train,indicsynth_Bengali_00198,Bengali,6.040,
indicsynth_Bengali_00199.wav,train,indicsynth_Bengali_00199,Bengali,6.040,
indicsynth_Bengali_00200.wav,train,indicsynth_Bengali_00200,Bengali,6.040,
indicsynth_Bengali_00201.wav,train,indicsynth_Bengali_00201,Bengali,6.040,
indicsynth_Bengali_00202.wav,train,indicsynth_Bengali_00202,Bengali,6.040,
indicsynth_Bengali_00203.wav,train,indicsynth_Bengali_00203,Bengali,6.040,
indicsynth_Bengali_00204.wav,train,indicsynth_Bengali_00204,Bengali,6.040,
indicsynth_Bengali_00205.wav,train,indicsynth_Bengali_00205,Bengali,6.040,
indicsynth_Bengali_00206.wav,train,indicsynth_Bengali_00206,Bengali,6.040,
indicsynth_Bengali_00207.wav,train,indicsynth_Bengali_00207,Bengali,6.040,
indicsynth_Bengali_00208.wav,train,indicsynth_Bengali_00208,Bengali,6.040,
indicsynth_Bengali_00209.wav,train,indicsynth_Bengali_00209,Bengali,6.040,
indicsynth_Bengali_00210.wav,train,indicsynth_Bengali_00210,Bengali,6.040,
indicsynth_Bengali_00211.wav,train,indicsynth_Bengali_00211,Bengali,6.040,
indicsynth_Bengali_00212.wav,train,indicsynth_Bengali_00212,Bengali,6.040,
indicsynth_Bengali_00213.wav,train,indicsynth_Bengali_00213,Bengali,6.040,
indicsynth_Bengali_00214.wav,train,indicsynth_Bengali_00214,Bengali,6.040,
indicsynth_Bengali_00215.wav,train,indicsynth_Bengali_00215,Bengali,6.040,
indicsynth_Bengali_00216.wav,train,indicsynth_Bengali_00216,Bengali,6.040,
indicsynth_Bengali_00217.wav,train,indicsynth_Bengali_00217,Bengali,6.040,
indicsynth_Bengali_00218.wav,train,indicsynth_Bengali_00218,Bengali,6.040,
indicsynth_Bengali_00219.wav,train,indicsynth_Bengali_00219,Bengali,6.040,
indicsynth_Bengali_00220.wav,train,indicsynth_Bengali_00220,Bengali,6.040,
indicsynth_Bengali_00221.wav,train,indicsynth_Bengali_00221,Bengali,6.040,
indicsynth_Bengali_00222.wav,train,indicsynth_Bengali_00222,Bengali,6.040,
indicsynth_Bengali_00223.wav,train,indicsynth_Bengali_00223,Bengali,6.040,
indicsynth_Bengali_00224.wav,train,indicsynth_Bengali_00224,Bengali,6.040,
indicsynth_Bengali_00225.wav,train,indicsynth_Bengali_00225,Bengali,6.040,
indicsynth_Bengali_00226.wav,train,indicsynth_Bengali_00226,Bengali,6.040,
indicsynth_Bengali_00227.wav,train,indicsynth_Bengali_00227,Bengali,6.040,
indicsynth_Bengali_00228.wav,train,indicsynth_Bengali_00228,Bengali,6.040,
indicsynth_Bengali_00229.wav,train,indicsynth_Bengali_00229,Bengali,6.040,
indicsynth_Bengali_00230.wav,train,indicsynth_Bengali_00230,Bengali,6.040,
indicsynth_Bengali_00231.wav,train,indicsynth_Bengali_00231,Bengali,6.040,
indicsynth_Bengali_00232.wav,train,indicsynth_Bengali_00232,Bengali,6.040,
indicsynth_Bengali_00233.wav,train,indicsynth_Bengali_00233,Bengali,6.040,
indicsynth_Bengali_00234.wav,train,indicsynth_Bengali_00234,Bengali,6.040,
indicsynth_Bengali_00235.wav,train,indicsynth_Bengali_00235,Bengali,6.040,
indicsynth_Bengali_00236.wav,train,indicsynth_Bengali_00236,Bengali,6.400,
indicsynth_Bengali_00237.wav,train,indicsynth_Bengali_00237,Bengali,6.400,
indicsynth_Bengali_00238.wav,train,indicsynth_Bengali_00238,Bengali,6.400,
indicsynth_Bengali_00239.wav,train,indicsynth_Bengali_00239,Bengali,6.400,
indicsynth_Bengali_00240.wav,train,indicsynth_Bengali_00240,Bengali,6.400,
indicsynth_Bengali_00241.wav,train,indicsynth_Bengali_00241,Bengali,6.400,
indicsynth_Bengali_00242.wav,train,indicsynth_Bengali_00242,Bengali,6.400,
indicsynth_Bengali_00243.wav,train,indicsynth_Bengali_00243,Bengali,6.400,
indicsynth_Bengali_00244.wav,train,indicsynth_Bengali_00244,Bengali,6.400,
indicsynth_Bengali_00245.wav,train,indicsynth_Bengali_00245,Bengali,6.400,
indicsynth_Bengali_00246.wav,train,indicsynth_Bengali_00246,Bengali,6.400,
indicsynth_Bengali_00247.wav,train,indicsynth_Bengali_00247,Bengali,6.400,
indicsynth_Bengali_00248.wav,train,indicsynth_Bengali_00248,Bengali,6.400,
indicsynth_Bengali_00249.wav,train,indicsynth_Bengali_00249,Bengali,6.400,
indicsynth_Bengali_00250.wav,train,indicsynth_Bengali_00250,Bengali,6.400,
indicsynth_Bengali_00251.wav,train,indicsynth_Bengali_00251,Bengali,6.400,
indicsynth_Bengali_00252.wav,train,indicsynth_Bengali_00252,Bengali,6.400,
indicsynth_Bengali_00253.wav,train,indicsynth_Bengali_00253,Bengali,6.400,
indicsynth_Bengali_00254.wav,train,indicsynth_Bengali_00254,Bengali,6.400,
indicsynth_Bengali_00255.wav,train,indicsynth_Bengali_00255,Bengali,6.400,
indicsynth_Bengali_00256.wav,train,indicsynth_Bengali_00256,Bengali,6.400,
indicsynth_Bengali_00257.wav,train,indicsynth_Bengali_00257,Bengali,6.400,
indicsynth_Bengali_00258.wav,train,indicsynth_Bengali_00258,Bengali,6.400,
indicsynth_Bengali_00259.wav,train,indicsynth_Bengali_00259,Bengali,6.400,
indicsynth_Bengali_00260.wav,train,indicsynth_Bengali_00260,Bengali,6.400,
indicsynth_Bengali_00261.wav,train,indicsynth_Bengali_00261,Bengali,6.400,
indicsynth_Bengali_00262.wav,train,indicsynth_Bengali_00262,Bengali,6.400,
indicsynth_Bengali_00263.wav,train,indicsynth_Bengali_00263,Bengali,6.400,
indicsynth_Bengali_00264.wav,train,indicsynth_Bengali_00264,Bengali,6.400,
indicsynth_Bengali_00265.wav,train,indicsynth_Bengali_00265,Bengali,6.400,
indicsynth_Bengali_00266.wav,train,indicsynth_Bengali_00266,Bengali,6.400,
indicsynth_Bengali_00267.wav,train,indicsynth_Bengali_00267,Bengali,6.400,
indicsynth_Bengali_00268.wav,train,indicsynth_Bengali_00268,Bengali,6.400,
indicsynth_Bengali_00269.wav,train,indicsynth_Bengali_00269,Bengali,6.400,
indicsynth_Bengali_00270.wav,train,indicsynth_Bengali_00270,Bengali,6.400,
indicsynth_Bengali_00271.wav,train,indicsynth_Bengali_00271,Bengali,6.400,
indicsynth_Bengali_00272.wav,train,indicsynth_Bengali_00272,Bengali,6.400,
indicsynth_Bengali_00273.wav,train,indicsynth_Bengali_00273,Bengali,6.400,
indicsynth_Bengali_00274.wav,train,indicsynth_Bengali_00274,Bengali,6.400,
indicsynth_Bengali_00275.wav,train,indicsynth_Bengali_00275,Bengali,6.400,
indicsynth_Bengali_00276.wav,train,indicsynth_Bengali_00276,Bengali,6.400,
indicsynth_Bengali_00277.wav,train,indicsynth_Bengali_00277,Bengali,6.400,
indicsynth_Bengali_00278.wav,train,indicsynth_Bengali_00278,Bengali,6.400,
indicsynth_Bengali_00279.wav,train,indicsynth_Bengali_00279,Bengali,6.400,
indicsynth_Bengali_00280.wav,train,indicsynth_Bengali_00280,Bengali,6.400,
indicsynth_Bengali_00281.wav,train,indicsynth_Bengali_00281,Bengali,6.400,
indicsynth_Bengali_00282.wav,train,indicsynth_Bengali_00282,Bengali,6.400,
indicsynth_Bengali_00283.wav,train,indicsynth_Bengali_00283,Bengali,6.400,
indicsynth_Bengali_00284.wav,train,indicsynth_Bengali_00284,Bengali,6.400,
indicsynth_Bengali_00285.wav,train,indicsynth_Bengali_00285,Bengali,6.400,
indicsynth_Bengali_00286.wav,train,indicsynth_Bengali_00286,Bengali,6.400,
indicsynth_Bengali_00287.wav,train,indicsynth_Bengali_00287,Bengali,6.400,
indicsynth_Bengali_00288.wav,train,indicsynth_Bengali_00288,Bengali,6.400,
indicsynth_Bengali_00289.wav,train,indicsynth_Bengali_00289,Bengali,6.400,
indicsynth_Bengali_00290.wav,train,indicsynth_Bengali_00290,Bengali,6.400,
indicsynth_Bengali_00291.wav,train,indicsynth_Bengali_00291,Bengali,6.400,
indicsynth_Bengali_00292.wav,train,indicsynth_Bengali_00292,Bengali,6.400,
indicsynth_Bengali_00293.wav,train,indicsynth_Bengali_00293,Bengali,6.400,
indicsynth_Bengali_00294.wav,train,indicsynth_Bengali_00294,Bengali,6.400,
indicsynth_Bengali_00295.wav,train,indicsynth_Bengali_00295,Bengali,7.200,
indicsynth_Bengali_00296.wav,train,indicsynth_Bengali_00296,Bengali,7.200,
indicsynth_Bengali_00297.wav,train,indicsynth_Bengali_00297,Bengali,7.200,
indicsynth_Bengali_00298.wav,train,indicsynth_Bengali_00298,Bengali,7.200,
indicsynth_Bengali_00299.wav,train,indicsynth_Bengali_00299,Bengali,7.200,
indicsynth_Bengali_00300.wav,train,indicsynth_Bengali_00300,Bengali,7.200,
indicsynth_Bengali_00301.wav,train,indicsynth_Bengali_00301,Bengali,7.200,
indicsynth_Bengali_00302.wav,train,indicsynth_Bengali_00302,Bengali,7.200,
indicsynth_Bengali_00303.wav,train,indicsynth_Bengali_00303,Bengali,7.200,
indicsynth_Bengali_00304.wav,train,indicsynth_Bengali_00304,Bengali,7.200,
indicsynth_Bengali_00305.wav,train,indicsynth_Bengali_00305,Bengali,7.200,
indicsynth_Bengali_00306.wav,train,indicsynth_Bengali_00306,Bengali,7.200,
indicsynth_Bengali_00307.wav,train,indicsynth_Bengali_00307,Bengali,7.200,
indicsynth_Bengali_00308.wav,train,indicsynth_Bengali_00308,Bengali,7.200,
indicsynth_Bengali_00309.wav,train,indicsynth_Bengali_00309,Bengali,7.200,
indicsynth_Bengali_00310.wav,train,indicsynth_Bengali_00310,Bengali,7.200,
indicsynth_Bengali_00311.wav,train,indicsynth_Bengali_00311,Bengali,7.200,
indicsynth_Bengali_00312.wav,train,indicsynth_Bengali_00312,Bengali,7.200,
indicsynth_Bengali_00313.wav,train,indicsynth_Bengali_00313,Bengali,7.200,
indicsynth_Bengali_00314.wav,train,indicsynth_Bengali_00314,Bengali,7.200,
indicsynth_Bengali_00315.wav,train,indicsynth_Bengali_00315,Bengali,7.200,
indicsynth_Bengali_00316.wav,train,indicsynth_Bengali_00316,Bengali,7.200,
indicsynth_Bengali_00317.wav,train,indicsynth_Bengali_00317,Bengali,7.200,
indicsynth_Bengali_00318.wav,train,indicsynth_Bengali_00318,Bengali,7.200,
indicsynth_Bengali_00319.wav,train,indicsynth_Bengali_00319,Bengali,7.200,
indicsynth_Bengali_00320.wav,train,indicsynth_Bengali_00320,Bengali,7.200,
indicsynth_Bengali_00321.wav,train,indicsynth_Bengali_00321,Bengali,7.200,
indicsynth_Bengali_00322.wav,train,indicsynth_Bengali_00322,Bengali,7.200,
indicsynth_Bengali_00323.wav,train,indicsynth_Bengali_00323,Bengali,7.200,
