filename,split,recording_id,language,duration_s,speaker_id
mlaad_bn_IndicF5_000041.wav,train,mlaad_bn_IndicF5_000041,bn,6.816,
mlaad_bn_IndicF5_000042.wav,train,mlaad_bn_IndicF5_000042,bn,6.880,
mlaad_bn_IndicF5_000043.wav,train,mlaad_bn_IndicF5_000043,bn,9.088,
mlaad_bn_IndicF5_000044.wav,train,mlaad_bn_IndicF5_000044,bn,8.832,
mlaad_bn_IndicF5_000045.wav,train,mlaad_bn_IndicF5_000045,bn,32.565,
mlaad_bn_IndicF5_000046.wav,train,mlaad_bn_IndicF5_000046,bn,6.923,
mlaad_bn_IndicF5_000047.wav,train,mlaad_bn_IndicF5_000047,bn,6.816,
mlaad_bn_IndicF5_000048.wav,train,mlaad_bn_IndicF5_000048,bn,7.680,
mlaad_bn_IndicF5_000049.wav,train,mlaad_bn_IndicF5_000049,bn,23.862,
mlaad_bn_IndicF5_000050.wav,train,mlaad_bn_IndicF5_000050,bn,8.512,
mlaad_bn_IndicF5_000051.wav,train,mlaad_bn_IndicF5_000051,bn,11.051,
mlaad_bn_IndicF5_000052.wav,train,mlaad_bn_IndicF5_000052,bn,7.584,
mlaad_bn_IndicF5_000053.wav,train,mlaad_bn_IndicF5_000053,bn,13.963,
mlaad_bn_IndicF5_000054.wav,train,mlaad_bn_IndicF5_000054,bn,4.640,
mlaad_bn_IndicF5_000055.wav,train,mlaad_bn_IndicF5_000055,bn,18.343,
mlaad_bn_IndicF5_000056.wav,train,mlaad_bn_IndicF5_000056,bn,11.157,
mlaad_bn_IndicF5_000057.wav,train,mlaad_bn_IndicF5_000057,bn,9.685,
mlaad_bn_IndicF5_000058.wav,train,mlaad_bn_IndicF5_000058,bn,18.517,
mlaad_bn_IndicF5_000059.wav,train,mlaad_bn_IndicF5_000059,bn,33.065,
mlaad_bn_IndicF5_000060.wav,train,mlaad_bn_IndicF5_000060,bn,14.502,
mlaad_bn_IndicF5_000061.wav,train,mlaad_bn_IndicF5_000061,bn,12.053,
mlaad_bn_IndicF5_000062.wav,train,mlaad_bn_IndicF5_000062,bn,23.066,
mlaad_bn_IndicF5_000063.wav,train,mlaad_bn_IndicF5_000063,bn,22.060,
mlaad_bn_IndicF5_000064.wav,train,mlaad_bn_IndicF5_000064,bn,21.720,
mlaad_bn_IndicF5_000065.wav,train,mlaad_bn_IndicF5_000065,bn,20.737,
mlaad_bn_IndicF5_000066.wav,train,mlaad_bn_IndicF5_000066,bn,20.251,
mlaad_bn_IndicF5_000067.wav,train,mlaad_bn_IndicF5_000067,bn,32.757,
mlaad_bn_IndicF5_000068.wav,train,mlaad_bn_IndicF5_000068,bn,23.423,
mlaad_bn_IndicF5_000069.wav,train,mlaad_bn_IndicF5_000069,bn,16.593,
mlaad_bn_IndicF5_000070.wav,train,mlaad_bn_IndicF5_000070,bn,10.539,
mlaad_bn_IndicF5_000071.wav,train,mlaad_bn_IndicF5_000071,bn,26.625,
mlaad_bn_IndicF5_000072.wav,train,mlaad_bn_IndicF5_000072,bn,8.587,
mlaad_bn_IndicF5_000073.wav,train,mlaad_bn_IndicF5_000073,bn,14.911,
mlaad_bn_IndicF5_000074.wav,train,mlaad_bn_IndicF5_000074,bn,12.784,
mlaad_bn_IndicF5_000075.wav,train,mlaad_bn_IndicF5_000075,bn,9.835,
mlaad_bn_IndicF5_000076.wav,train,mlaad_bn_IndicF5_000076,bn,18.507,
mlaad_bn_IndicF5_000077.wav,train,mlaad_bn_IndicF5_000077,bn,3.520,
mlaad_bn_IndicF5_000078.wav,train,mlaad_bn_IndicF5_000078,bn,23.001,
mlaad_bn_IndicF5_000079.wav,train,mlaad_bn_IndicF5_000079,bn,22.404,
mlaad_bn_IndicF5_000080.wav,train,mlaad_bn_IndicF5_000080,bn,1.952,
mlaad_bn_IndicF5_000081.wav,train,mlaad_bn_IndicF5_000081,bn,22.004,
mlaad_bn_IndicF5_000082.wav,train,mlaad_bn_IndicF5_000082,bn,23.135,
mlaad_bn_IndicF5_000083.wav,train,mlaad_bn_IndicF5_000083,bn,37.279,
mlaad_bn_IndicF5_000084.wav,train,mlaad_bn_IndicF5_000084,bn,18.474,
mlaad_bn_IndicF5_000085.wav,train,mlaad_bn_IndicF5_000085,bn,25.454,
mlaad_bn_IndicF5_000086.wav,train,mlaad_bn_IndicF5_000086,bn,22.730,
mlaad_bn_IndicF5_000087.wav,train,mlaad_bn_IndicF5_000087,bn,8.405,
mlaad_bn_IndicF5_000088.wav,train,mlaad_bn_IndicF5_000088,bn,4.256,
mlaad_bn_IndicF5_000089.wav,train,mlaad_bn_IndicF5_000089,bn,14.997,
mlaad_bn_IndicF5_000090.wav,train,mlaad_bn_IndicF5_000090,bn,10.325,
mlaad_bn_IndicF5_000091.wav,train,mlaad_bn_IndicF5_000091,bn,13.525,
mlaad_bn_IndicF5_000092.wav,train,mlaad_bn_IndicF5_000092,bn,15.529,
mlaad_bn_IndicF5_000093.wav,train,mlaad_bn_IndicF5_000093,bn,11.070,
mlaad_bn_IndicF5_000094.wav,train,mlaad_bn_IndicF5_000094,bn,14.347,
mlaad_bn_IndicF5_000095.wav,train,mlaad_bn_IndicF5_000095,bn,18.325,
mlaad_bn_IndicF5_000096.wav,train,mlaad_bn_IndicF5_000096,bn,7.805,
mlaad_bn_IndicF5_000097.wav,train,mlaad_bn_IndicF5_000097,bn,20.607,
mlaad_bn_IndicF5_000098.wav,train,mlaad_bn_IndicF5_000098,bn,17.472,
mlaad_bn_IndicF5_000099.wav,train,mlaad_bn_IndicF5_000099,bn,4.768,
mlaad_bn_IndicF5_000100.wav,train,mlaad_bn_IndicF5_000100,bn,1.120,
mlaad_bn_IndicF5_000101.wav,train,mlaad_bn_IndicF5_000101,bn,2.155,
mlaad_bn_IndicF5_000102.wav,train,mlaad_bn_IndicF5_000102,bn,7.503,
mlaad_bn_IndicF5_000103.wav,train,mlaad_bn_IndicF5_000103,bn,27.296,
mlaad_bn_IndicF5_000104.wav,train,mlaad_bn_IndicF5_000104,bn,18.997,
mlaad_bn_IndicF5_000105.wav,train,mlaad_bn_IndicF5_000105,bn,11.285,
mlaad_bn_IndicF5_000106.wav,train,mlaad_bn_IndicF5_000106,bn,13.940,
mlaad_bn_IndicF5_000107.wav,train,mlaad_bn_IndicF5_000107,bn,16.659,
mlaad_bn_IndicF5_000108.wav,train,mlaad_bn_IndicF5_000108,bn,16.042,
mlaad_bn_IndicF5_000109.wav,train,mlaad_bn_IndicF5_000109,bn,26.122,
mlaad_bn_IndicF5_000110.wav,train,mlaad_bn_IndicF5_000110,bn,22.570,
mlaad_bn_IndicF5_000111.wav,train,mlaad_bn_IndicF5_000111,bn,8.832,
mlaad_bn_IndicF5_000112.wav,train,mlaad_bn_IndicF5_000112,bn,14.773,
mlaad_bn_IndicF5_000113.wav,train,mlaad_bn_IndicF5_000113,bn,21.343,
mlaad_bn_IndicF5_000114.wav,train,mlaad_bn_IndicF5_000114,bn,17.161,
mlaad_bn_IndicF5_000115.wav,train,mlaad_bn_IndicF5_000115,bn,13.931,
mlaad_bn_IndicF5_000116.wav,train,mlaad_bn_IndicF5_000116,bn,15.264,
mlaad_bn_IndicF5_000117.wav,train,mlaad_bn_IndicF5_000117,bn,22.326,
mlaad_bn_IndicF5_000118.wav,train,mlaad_bn_IndicF5_000118,bn,16.906,
mlaad_bn_IndicF5_000119.wav,train,mlaad_bn_IndicF5_000119,bn,19.490,
mlaad_bn_IndicF5_000120.wav,train,mlaad_bn_IndicF5_000120,bn,14.005,
mlaad_bn_IndicF5_000121.wav,train,mlaad_bn_IndicF5_000121,bn,4.907,
mlaad_bn_IndicF5_000122.wav,train,mlaad_bn_IndicF5_000122,bn,3.462,
mlaad_bn_IndicF5_000123.wav,train,mlaad_bn_IndicF5_000123,bn,8.096,
mlaad_bn_IndicF5_000124.wav,train,mlaad_bn_IndicF5_000124,bn,8.843,
mlaad_bn_IndicF5_000125.wav,train,mlaad_bn_IndicF5_000125,bn,17.087,
mlaad_bn_IndicF5_000126.wav,train,mlaad_bn_IndicF5_000126,bn,13.169,
mlaad_bn_IndicF5_000127.wav,train,mlaad_bn_IndicF5_000127,bn,23.662,
mlaad_bn_IndicF5_000128.wav,train,mlaad_bn_IndicF5_000128,bn,27.500,
mlaad_bn_IndicF5_000129.wav,train,mlaad_bn_IndicF5_000129,bn,7.424,
mlaad_bn_IndicF5_000130.wav,train,mlaad_bn_IndicF5_000130,bn,25.963,
mlaad_bn_IndicF5_000131.wav,train,mlaad_bn_IndicF5_000131,bn,13.912,
mlaad_bn_IndicF5_000132.wav,train,mlaad_bn_IndicF5_000132,bn,17.440,
mlaad_bn_IndicF5_000133.wav,train,mlaad_bn_IndicF5_000133,bn,19.711,
mlaad_bn_IndicF5_000134.wav,train,mlaad_bn_IndicF5_000134,bn,12.512,
mlaad_bn_IndicF5_000135.wav,train,mlaad_bn_IndicF5_000135,bn,25.072,
mlaad_bn_IndicF5_000136.wav,train,mlaad_bn_IndicF5_000136,bn,25.091,
mlaad_bn_IndicF5_000137.wav,train,mlaad_bn_IndicF5_000137,bn,12.853,
mlaad_bn_IndicF5_000138.wav,train,mlaad_bn_IndicF5_000138,bn,13.525,
mlaad_bn_IndicF5_000139.wav,train,mlaad_bn_IndicF5_000139,bn,9.685,
mlaad_bn_IndicF5_000140.wav,train,mlaad_bn_IndicF5_000140,bn,7.456,
mlaad_bn_IndicF5_000141.wav,train,mlaad_bn_IndicF5_000141,bn,23.519,
mlaad_bn_IndicF5_000142.wav,train,mlaad_bn_IndicF5_000142,bn,23.060,
mlaad_bn_IndicF5_000143.wav,train,mlaad_bn_IndicF5_000143,bn,18.741,
mlaad_bn_IndicF5_000144.wav,train,mlaad_bn_IndicF5_000144,bn,8.661,
mlaad_bn_IndicF5_000145.wav,train,mlaad_bn_IndicF5_000145,bn,4.512,
mlaad_bn_IndicF5_000146.wav,train,mlaad_bn_IndicF5_000146,bn,12.544,
mlaad_bn_IndicF5_000147.wav,train,mlaad_bn_IndicF5_000147,bn,12.971,
mlaad_bn_IndicF5_000148.wav,train,mlaad_bn_IndicF5_000148,bn,15.545,
mlaad_bn_IndicF5_000149.wav,train,mlaad_bn_IndicF5_000149,bn,12.136,
mlaad_bn_IndicF5_000150.wav,train,mlaad_bn_IndicF5_000150,bn,14.155,
mlaad_bn_IndicF5_000151.wav,train,mlaad_bn_IndicF5_000151,bn,15.851,
mlaad_bn_IndicF5_000152.wav,train,mlaad_bn_IndicF5_000152,bn,40.331,
mlaad_bn_IndicF5_000153.wav,train,mlaad_bn_IndicF5_000153,bn,33.978,
mlaad_bn_IndicF5_000154.wav,train,mlaad_bn_IndicF5_000154,bn,18.197,
mlaad_bn_IndicF5_000155.wav,train,mlaad_bn_IndicF5_000155,bn,29.010,
mlaad_bn_IndicF5_000156.wav,train,mlaad_bn_IndicF5_000156,bn,42.776,
mlaad_bn_IndicF5_000157.wav,train,mlaad_bn_IndicF5_000157,bn,21.146,
mlaad_bn_IndicF5_000158.wav,train,mlaad_bn_IndicF5_000158,bn,7.221,
mlaad_bn_IndicF5_000159.wav,train,mlaad_bn_IndicF5_000159,bn,12.843,
mlaad_bn_IndicF5_000160.wav,train,mlaad_bn_IndicF5_000160,bn,7.595,
mlaad_bn_IndicF5_000161.wav,train,mlaad_bn_IndicF5_000161,bn,12.512,
mlaad_bn_IndicF5_000162.wav,train,mlaad_bn_IndicF5_000162,bn,22.431,
mlaad_bn_IndicF5_000163.wav,train,mlaad_bn_IndicF5_000163,bn,38.673,
mlaad_bn_IndicF5_000164.wav,train,mlaad_bn_IndicF5_000164,bn,5.984,
mlaad_bn_IndicF5_000165.wav,train,mlaad_bn_IndicF5_000165,bn,19.765,
mlaad_bn_IndicF5_000166.wav,train,mlaad_bn_IndicF5_000166,bn,6.731,
mlaad_bn_IndicF5_000167.wav,train,mlaad_bn_IndicF5_000167,bn,17.151,
mlaad_bn_IndicF5_000168.wav,train,mlaad_bn_IndicF5_000168,bn,8.553,
mlaad_bn_IndicF5_000169.wav,train,mlaad_bn_IndicF5_000169,bn,14.389,
mlaad_bn_IndicF5_000170.wav,train,mlaad_bn_IndicF5_000170,bn,18.891,
mlaad_bn_IndicF5_000171.wav,train,mlaad_bn_IndicF5_000171,bn,21.919,
mlaad_bn_IndicF5_000172.wav,train,mlaad_bn_IndicF5_000172,bn,6.080,
mlaad_bn_IndicF5_000173.wav,train,mlaad_bn_IndicF5_000173,bn,35.317,
mlaad_bn_IndicF5_000174.wav,train,mlaad_bn_IndicF5_000174,bn,11.509,
mlaad_bn_IndicF5_000175.wav,train,mlaad_bn_IndicF5_000175,bn,24.367,
mlaad_bn_IndicF5_000176.wav,train,mlaad_bn_IndicF5_000176,bn,14.845,
mlaad_bn_IndicF5_000177.wav,train,mlaad_bn_IndicF5_000177,bn,14.125,
mlaad_bn_IndicF5_000178.wav,train,mlaad_bn_IndicF5_000178,bn,9.601,
mlaad_bn_IndicF5_000179.wav,train,mlaad_bn_IndicF5_000179,bn,8.778,
mlaad_bn_IndicF5_000180.wav,train,mlaad_bn_IndicF5_000180,bn,18.453,
mlaad_bn_IndicF5_000181.wav,train,mlaad_bn_IndicF5_000181,bn,9.632,
mlaad_bn_IndicF5_000182.wav,train,mlaad_bn_IndicF5_000182,bn,13.337,
mlaad_bn_IndicF5_000183.wav,train,mlaad_bn_IndicF5_000183,bn,23.607,
mlaad_bn_IndicF5_000184.wav,train,mlaad_bn_IndicF5_000184,bn,23.647,
mlaad_bn_IndicF5_000185.wav,train,mlaad_bn_IndicF5_000185,bn,13.547,
mlaad_bn_IndicF5_000186.wav,train,mlaad_bn_IndicF5_000186,bn,8.190,
mlaad_bn_IndicF5_000187.wav,train,mlaad_bn_IndicF5_000187,bn,15.093,
mlaad_bn_IndicF5_000188.wav,train,mlaad_bn_IndicF5_000188,bn,28.221,
mlaad_bn_IndicF5_000189.wav,train,mlaad_bn_IndicF5_000189,bn,16.741,
mlaad_bn_IndicF5_000190.wav,train,mlaad_bn_IndicF5_000190,bn,15.624,
mlaad_bn_IndicF5_000191.wav,train,mlaad_bn_IndicF5_000191,bn,31.591,
mlaad_bn_IndicF5_000192.wav,train,mlaad_bn_IndicF5_000192,bn,5.739,
mlaad_bn_IndicF5_000193.wav,train,mlaad_bn_IndicF5_000193,bn,16.491,
mlaad_bn_IndicF5_000194.wav,train,mlaad_bn_IndicF5_000194,bn,25.800,
mlaad_bn_IndicF5_000195.wav,train,mlaad_bn_IndicF5_000195,bn,7.499,
mlaad_bn_IndicF5_000196.wav,train,mlaad_bn_IndicF5_000196,bn,10.624,
mlaad_bn_IndicF5_000197.wav,train,mlaad_bn_IndicF5_000197,bn,12.757,
mlaad_bn_IndicF5_000198.wav,train,mlaad_bn_IndicF5_000198,bn,19.039,
mlaad_bn_IndicF5_000199.wav,train,mlaad_bn_IndicF5_000199,bn,19.370,
mlaad_bn_IndicF5_000200.wav,train,mlaad_bn_IndicF5_000200,bn,6.635,
mlaad_bn_IndicF5_000201.wav,train,mlaad_bn_IndicF5_000201,bn,45.149,
mlaad_bn_IndicF5_000202.wav,train,mlaad_bn_IndicF5_000202,bn,9.739,
mlaad_bn_IndicF5_000203.wav,train,mlaad_bn_IndicF5_000203,bn,10.485,
mlaad_bn_IndicF5_000204.wav,train,mlaad_bn_IndicF5_000204,bn,19.135,
mlaad_bn_IndicF5_000205.wav,train,mlaad_bn_IndicF5_000205,bn,3.840,
mlaad_bn_IndicF5_000206.wav,train,mlaad_bn_IndicF5_000206,bn,4.060,
mlaad_bn_IndicF5_000207.wav,train,mlaad_bn_IndicF5_000207,bn,22.591,
mlaad_bn_IndicF5_000208.wav,train,mlaad_bn_IndicF5_000208,bn,16.661,
mlaad_bn_IndicF5_000209.wav,train,mlaad_bn_IndicF5_000209,bn,17.628,
mlaad_bn_IndicF5_000210.wav,train,mlaad_bn_IndicF5_000210,bn,2.457,
mlaad_bn_IndicF5_000211.wav,train,mlaad_bn_IndicF5_000211,bn,22.154,
mlaad_bn_IndicF5_000212.wav,train,mlaad_bn_IndicF5_000212,bn,8.736,
mlaad_bn_IndicF5_000213.wav,train,mlaad_bn_IndicF5_000213,bn,9.771,
mlaad_bn_IndicF5_000214.wav,train,mlaad_bn_IndicF5_000214,bn,13.599,
mlaad_bn_IndicF5_000215.wav,train,mlaad_bn_IndicF5_000215,bn,21.791,
mlaad_bn_IndicF5_000216.wav,train,mlaad_bn_IndicF5_000216,bn,17.824,
mlaad_bn_IndicF5_000217.wav,train,mlaad_bn_IndicF5_000217,bn,22.230,
mlaad_bn_IndicF5_000218.wav,train,mlaad_bn_IndicF5_000218,bn,18.122,
mlaad_bn_IndicF5_000219.wav,train,mlaad_bn_IndicF5_000219,bn,27.999,
mlaad_bn_IndicF5_000220.wav,train,mlaad_bn_IndicF5_000220,bn,18.261,
mlaad_bn_IndicF5_000221.wav,train,mlaad_bn_IndicF5_000221,bn,4.149,
mlaad_bn_IndicF5_000222.wav,train,mlaad_bn_IndicF5_000222,bn,4.139,
mlaad_bn_IndicF5_000223.wav,train,mlaad_bn_IndicF5_000223,bn,2.528,
mlaad_bn_IndicF5_000224.wav,train,mlaad_bn_IndicF5_000224,bn,1.224,
mlaad_bn_IndicF5_000225.wav,train,mlaad_bn_IndicF5_000225,bn,11.893,
mlaad_bn_IndicF5_000226.wav,train,mlaad_bn_IndicF5_000226,bn,1.504,
mlaad_bn_IndicF5_000227.wav,train,mlaad_bn_IndicF5_000227,bn,11.061,
mlaad_bn_IndicF5_000228.wav,train,mlaad_bn_IndicF5_000228,bn,20.095,
mlaad_bn_IndicF5_000229.wav,train,mlaad_bn_IndicF5_000229,bn,10.997,
mlaad_bn_IndicF5_000230.wav,train,mlaad_bn_IndicF5_000230,bn,13.227,
mlaad_bn_IndicF5_000231.wav,train,mlaad_bn_IndicF5_000231,bn,26.347,
mlaad_bn_IndicF5_000232.wav,train,mlaad_bn_IndicF5_000232,bn,24.715,
mlaad_bn_IndicF5_000233.wav,train,mlaad_bn_IndicF5_000233,bn,40.854,
mlaad_bn_IndicF5_000234.wav,train,mlaad_bn_IndicF5_000234,bn,11.691,
mlaad_bn_IndicF5_000235.wav,train,mlaad_bn_IndicF5_000235,bn,24.554,
mlaad_bn_IndicF5_000236.wav,train,mlaad_bn_IndicF5_000236,bn,14.795,
mlaad_bn_IndicF5_000237.wav,train,mlaad_bn_IndicF5_000237,bn,4.725,
mlaad_bn_IndicF5_000238.wav,train,mlaad_bn_IndicF5_000238,bn,12.992,
mlaad_bn_IndicF5_000239.wav,train,mlaad_bn_IndicF5_000239,bn,14.656,
mlaad_bn_IndicF5_000240.wav,train,mlaad_bn_IndicF5_000240,bn,11.990,
mlaad_bn_IndicF5_000241.wav,train,mlaad_bn_IndicF5_000241,bn,4.864,
mlaad_bn_IndicF5_000242.wav,train,mlaad_bn_IndicF5_000242,bn,22.570,
mlaad_bn_IndicF5_000243.wav,train,mlaad_bn_IndicF5_000243,bn,14.460,
mlaad_bn_IndicF5_000244.wav,train,mlaad_bn_IndicF5_000244,bn,11.179,
mlaad_bn_IndicF5_000245.wav,train,mlaad_bn_IndicF5_000245,bn,19.125,
mlaad_bn_IndicF5_000246.wav,train,mlaad_bn_IndicF5_000246,bn,19.470,
mlaad_bn_IndicF5_000247.wav,train,mlaad_bn_IndicF5_000247,bn,14.261,
mlaad_bn_IndicF5_000248.wav,train,mlaad_bn_IndicF5_000248,bn,8.425,
mlaad_bn_IndicF5_000249.wav,train,mlaad_bn_IndicF5_000249,bn,30.783,
mlaad_bn_IndicF5_000250.wav,train,mlaad_bn_IndicF5_000250,bn,13.269,
mlaad_bn_IndicF5_000251.wav,train,mlaad_bn_IndicF5_000251,bn,25.557,
mlaad_bn_IndicF5_000252.wav,train,mlaad_bn_IndicF5_000252,bn,29.710,
mlaad_bn_IndicF5_000253.wav,train,mlaad_bn_IndicF5_000253,bn,6.059,
mlaad_bn_IndicF5_000254.wav,train,mlaad_bn_IndicF5_000254,bn,18.253,
mlaad_bn_IndicF5_000255.wav,train,mlaad_bn_IndicF5_000255,bn,21.258,
mlaad_bn_IndicF5_000256.wav,train,mlaad_bn_IndicF5_000256,bn,15.840,
mlaad_bn_IndicF5_000257.wav,train,mlaad_bn_IndicF5_000257,bn,8.128,
mlaad_bn_IndicF5_000258.wav,train,mlaad_bn_IndicF5_000258,bn,5.941,
mlaad_bn_IndicF5_000259.wav,train,mlaad_bn_IndicF5_000259,bn,13.269,
mlaad_bn_IndicF5_000260.wav,train,mlaad_bn_IndicF5_000260,bn,21.034,
mlaad_bn_IndicF5_000261.wav,train,mlaad_bn_IndicF5_000261,bn,9.909,
mlaad_bn_IndicF5_000262.wav,train,mlaad_bn_IndicF5_000262,bn,26.410,
mlaad_bn_IndicF5_000263.wav,train,mlaad_bn_IndicF5_000263,bn,18.355,
mlaad_bn_IndicF5_000264.wav,train,mlaad_bn_IndicF5_000264,bn,15.749,
mlaad_bn_IndicF5_000265.wav,train,mlaad_bn_IndicF5_000265,bn,11.680,
mlaad_bn_IndicF5_000266.wav,train,mlaad_bn_IndicF5_000266,bn,6.944,
mlaad_bn_IndicF5_000267.wav,train,mlaad_bn_IndicF5_000267,bn,5.451,
mlaad_bn_IndicF5_000268.wav,train,mlaad_bn_IndicF5_000268,bn,19.979,
mlaad_bn_IndicF5_000269.wav,train,mlaad_bn_IndicF5_000269,bn,19.743,
mlaad_bn_IndicF5_000270.wav,train,mlaad_bn_IndicF5_000270,bn,13.248,
mlaad_bn_IndicF5_000271.wav,train,mlaad_bn_IndicF5_000271,bn,29.487,
mlaad_bn_IndicF5_000272.wav,train,mlaad_bn_IndicF5_000272,bn,25.238,
mlaad_bn_IndicF5_000273.wav,train,mlaad_bn_IndicF5_000273,bn,24.793,
mlaad_bn_IndicF5_000274.wav,train,mlaad_bn_IndicF5_000274,bn,10.933,
mlaad_bn_IndicF5_000275.wav,train,mlaad_bn_IndicF5_000275,bn,22.136,
mlaad_bn_IndicF5_000276.wav,train,mlaad_bn_IndicF5_000276,bn,20.853,
mlaad_bn_IndicF5_000277.wav,train,mlaad_bn_IndicF5_000277,bn,18.752,
mlaad_bn_IndicF5_000278.wav,train,mlaad_bn_IndicF5_000278,bn,19.594,
mlaad_bn_IndicF5_000279.wav,train,mlaad_bn_IndicF5_000279,bn,25.870,
mlaad_bn_IndicF5_000280.wav,train,mlaad_bn_IndicF5_000280,bn,15.620,
mlaad_bn_IndicF5_000281.wav,train,mlaad_bn_IndicF5_000281,bn,8.917,
mlaad_bn_IndicF5_000282.wav,train,mlaad_bn_IndicF5_000282,bn,24.330,
mlaad_bn_IndicF5_000283.wav,train,mlaad_bn_IndicF5_000283,bn,30.994,
mlaad_bn_IndicF5_000284.wav,train,mlaad_bn_IndicF5_000284,bn,9.568,
mlaad_bn_IndicF5_000285.wav,train,mlaad_bn_IndicF5_000285,bn,13.291,
mlaad_bn_IndicF5_000286.wav,train,mlaad_bn_IndicF5_000286,bn,11.392,
mlaad_bn_IndicF5_000287.wav,train,mlaad_bn_IndicF5_000287,bn,13.280,
mlaad_bn_IndicF5_000288.wav,train,mlaad_bn_IndicF5_000288,bn,16.256,
mlaad_bn_IndicF5_000289.wav,train,mlaad_bn_IndicF5_000289,bn,17.532,
mlaad_bn_IndicF5_000290.wav,train,mlaad_bn_IndicF5_000290,bn,35.957,
mlaad_bn_IndicF5_000291.wav,train,mlaad_bn_IndicF5_000291,bn,16.117,
mlaad_bn_IndicF5_000292.wav,train,mlaad_bn_IndicF5_000292,bn,11.655,
mlaad_bn_IndicF5_000293.wav,train,mlaad_bn_IndicF5_000293,bn,25.751,
mlaad_bn_IndicF5_000294.wav,train,mlaad_bn_IndicF5_000294,bn,19.136,
mlaad_bn_IndicF5_000295.wav,train,mlaad_bn_IndicF5_000295,bn,3.232,
mlaad_bn_IndicF5_000296.wav,train,mlaad_bn_IndicF5_000296,bn,25.162,
